#wvl a b c rmse
2350.0000000 0.002800836690 0.097472854370 0.000000114801 0.000005196685
2355.0000000 0.002805804516 0.098886910498 0.000000335110 0.000010207834
2360.0000000 0.002807645597 0.102470627180 0.000000168091 0.000015809674
2365.0000000 0.002816467231 0.100921838659 0.000000290420 0.000008442756
2370.0000000 0.002824252090 0.100737261766 0.000000183881 0.000007109258
2375.0000000 0.002819086865 0.106223416560 0.000000244704 0.000038202502
2380.0000000 0.002822229996 0.105493182757 0.000000173687 0.000025940221
2385.0000000 0.002822845115 0.104305833407 0.000000172323 0.000031123146
2390.0000000 0.002824130322 0.102851670945 0.000000256481 0.000018759792
2395.0000000 0.002822764891 0.100732509344 0.000000126627 0.000008857619
2400.0000000 0.002813595761 0.104480103325 0.000000211825 0.000031328677
2405.0000000 0.002817101180 0.098838588202 0.000000701956 0.000003376779
2410.0000000 0.002805274319 0.102945233167 0.000000115262 0.000016070517
2415.0000000 0.002795994374 0.103158104800 0.000000255767 0.000022319601
2420.0000000 0.002785149494 0.106298847332 0.000000359628 0.000042755865
2425.0000000 0.002788296098 0.100188312506 0.000000063950 0.000013087947
2430.0000000 0.002780420477 0.104019443869 0.000000207509 0.000040819352
2435.0000000 0.002783155863 0.100845611397 0.000000168407 0.000034497764
2440.0000000 0.002786072210 0.102272883961 -0.000037623782 0.000064704533
2445.0000000 0.002782736610 0.104414546267 -0.000039549860 0.000063538680
2450.0000000 0.002779272907 0.114160359840 -0.000041493381 0.000062354385
2455.0000000 0.002775678744 0.099492879795 -0.000043454407 0.000061151555
2460.0000000 0.002771951763 0.104638882715 -0.000045433002 0.000059930095
2465.0000000 0.002768089606 0.111050266540 -0.000047429229 0.000058689912
2470.0000000 0.002764089914 0.128551771113 -0.000049443150 0.000057430911
2475.0000000 0.002759950330 0.143361467354 -0.000051474829 0.000056152998
2480.0000000 0.002755668497 0.172596407233 -0.000053524327 0.000054856079
2486.0000000 0.002750339207 0.154988591647 -0.000056007336 0.000053274557
